source,category,title,target_raw,content,tags
NCS능력단위,해양 직무 국가직무능력표준(NCS),항해계획 수립,성인(직업인),"[정의] 항해계획 수립이란 출발항(해역)부터 목적항(해역)까지 예정된 항로를 안전하고 경제적인 방법으로 항행하기 위하여 항해계획요소를 평가, 계획, 실행 및 감시하는 능력이다.

- 조석, 조류, 해류 확인하기: 1.1 조석표를 통해 예정 항로 해역의 조석 및 조류에 대한 정보를 확인할 수 있다.
1.2 예정 항로에 사용할 해도 상에서 조석, 조류 및 해류에 관한 정보를 확인할 수 있다.
1.3 세계의 해류도와 해류 분포도를 통해 예정항로 해역에 대한 조류나 해류 정보를 확인할 수 있다.
1.4 특정지역에서 발간하는 해류지를 통해 예정항로 해역에 대한 해류 정보를 확인할 수 있다.
- 해양기상 확인하기: 2.1 Navtex 수신기를 통해 항행 예정지역의 해상기상정보, 황천정보를 확인할 수 있다.
2.2 Inmarsat의 EGC수신을 통해 예정항로의 전 해역 또는 특정해역의 해상기상 경보와 기상예보를 확인할 수 있다.
2.3 기상 팩시밀리 수신을 통해 풍속, 풍향, 고기압과 저기압의 이동 등의 해상기상상태에 대한 정보를 확인할 수 있다.
2.4 기상정보 제공업체(Weather Routeing Service)의 활용을 통해 장기적인 예상일기도 및 자세한 해양 기상정보를 확인할 수 있다.
- 추천항로 검토하기: 3.1 Weather Routeing Service의 정보를 통해  항해의 안전, 경제적인 운항을 고려한 최적의 추천항로를 선택할 수 있다.
3.2 국제해사기구(IMO)가 발행하는 최신판 추천항로지(Ship's Routeing)의 추천항로와 비교를 통해 검토할 수 있다.

【지식】
• 조석과 조류에 대한 지식
• 해류의 종류
• 조류와 해류가 항해에 미치는 영향
【지식】
• 일기예보 및 각종 기상정보 수집 경로
• 선내 각종 기상시스템의 특징, 보고 절차 및 기록장치
• 수집한 기상정보를 해석하고 예측할 수 있는 지식
• 지상일기도 및 고층 일기도의 기상요소
• 열대성 저기압 및 태풍 중심과 위험 상황의 회피에 대한 지식
【지식】
• 항해의 안전성과 경제성에 대한 지식
• 추천항로에 대한 지식
【기술】
• 조석표 계산 및 활용 능력
• 해도 상에 표시된 조석, 조류, 해류 정보의 해석 및 활용능력
【기술】
• Inmarsat의 EGC 수신 기술
• Navtex 수신기 운용기술
• 기상팩시밀리 운용기술
• Weather Routeing Service 활용능력
• 수집한 기상정보를 해석하고 지역 기상을 예측할 수 있는 능력
• 기상 예보 응용 프로그램을 사용하는 능력
【기술】
• 추천항로 정보수집 및 활용능력
【태도】
• 세밀하게 관찰하는 태도
• 정보를 적극적으로 수용하여 반영하는 태도
【태도】
• 기상정보를 적극적으로 수집하는 노력
• 기상변화를 주의 깊게 관찰하는 태도
【태도】
• 추천항로를 수용하는 태도",NCS코드:0903010112_16v2
NCS능력단위,해양 직무 국가직무능력표준(NCS),조난 구급장비 운용,성인(직업인),"[정의] 조난 구급장비 운용이란 선박에서 사고 발생 시 피해를 최소로 하기 위하여 신속한 초기대응과 의료응급처치를 수행하고, 퇴선 시 생존의 가능성을 높일 수 있도록 구명설비와 생존기술을 운용하는 능력이다.

- 조난신호하기: 1.1 조난 시 국제신호서에 따라 조난신호를 실시할 수 있다.
1.2 조난 시 MERSAR나 IAMSAR의 기준에 근거하여 조난신호를 실시할 수있다.
1.3 조난통신의 종류와 우선순위에 근거하여 조난경보를 판단하고 유형별 대응조치를 취할 수 있다.
1.4 절차에 따라 비상대응계획 및 지침을 이행하고 준수할 수 있다.
1.5 해양사고 발생 시 비상대응지침에 따라 사고 유형별 통신사항을 관계기관에 통보할 수 있다.
- 구명설비 운용하기: 2.1 비상대응지침에 따라 개인 구명설비를 사용하고 관리할 수 있다.
2.2 퇴선 상황 시 비상대응지침에 따라 해당 소지품을 지참하여 부서배치 및 퇴선 준비를 할 수 있다.
2.3 퇴선 시 구명설비 운용매뉴얼에 따라 생존정과 구조정을 진수하여 운용할 수 있다.
2.4 퇴선 후 매뉴얼에 따라 해상생존기술을 적용하여 생존자와 생존정을 관리할 수 있다.
2.5 구명설비 관리 매뉴얼에 따라 구명설비를 정기적으로 점검하여 불량개소에 대한 조치를 취할 수 있다.
2.6 SOLAS 기준에 따라 선내 구명설비 의장품과 예비품을 점검하여 적합유무를
- 구명설비 운용하기: 【지식】
• 구명설비 및 훈련 관련 SOLAS 규정
• LSA Code(International Life-Saving Appliance Code) 지식
• 퇴선 및 생존훈련 지침
• 개인생존에 관한 지식
• Life boat/Rescue boat/Liferaft의 작동 및 사용방법
• 황천 중 구명설비의 안전한 사용법
• 생존정과 구조정의 진수장치 유형별 특징과 사용법
• 구명정 및 구조정의 기관 운용 및 보수 지침
- 선내 의료 응급 처치하기: 3.1 선내에서 발생하기 쉬운 사고나 질병을 식별하여 1차적으로 관리할 수 있다.
3.2 선내 환자 발생 시 의료응급처치 지침에 따라 응급처치를 할 수 있다.
3.3 육상 의료전문가의 자문을 받기 위하여 무선통신 의료 서비스(Radio Medical Services)를 활용할 수 있다.
3.4 국내외 기준에 따라 의료 응급처치 설비를 점검하고 관리할 수 있다.

【지식】
• 국제신호서
• 국제항공 및 해상수색구조편람(IAMSAR)
• 국제해상인명안전협약(SOLAS) 조난신호 규정
• 국제해상충돌예방규칙(COLREG) 조난신호 규정
• 무선통신 용어 및 정의
• 조난신호 수신 종류 유형별 본선 대응절차
• 조난경보의 잘못된 송신을 방지하기 위한 절차
【지식】
• 구명설비 및 훈련 관련 SOLAS 규정
• LSA Code(International Life-Saving Appliance Code) 지식
• 퇴선 및 생존훈련 지침
• 개인생존에 관한 지식
• Life boat/Rescue boat/Liferaft의 작동 및 사용방법
• 황천 중 구명설비의 안전한 사용법
• 생존정과 구조정의 진수장치 유형별 특징과 사용법
• 구명정 및 구조정의 기관 운용 및 보수 지침
【지식】
• 국제선박의료편람 및 가정의학백과사전 활용법
• 국제신호서 의료편
• 무선통신의료서비스(Radio medical services)의 활용절차
• OSHAS(Occupatio
【기술】
• 조난신호 용구 운영 및 관리 능력
• SART와 EPIRB 작동 능력
• 조난, 긴급 및 안전통신 식별 능력
• 수신한 조난신호에 대한 보고체계 숙지
• 국제신호서 활용 능력
【기술】
• 생존정 및 구조정 진수장치 운용 능력
• 생존정 및 구조정의 운용 및 관리 능력
• 구명정과 구조정 기관의 시운전과 정비 능력
• 구명설비와 그 의장품 및 예비품에 대한 점검 능력
【기술】
• 의료응급처치 설비(First-aid Kit) 운용 및 관리 능력
• MFAG(Medical First Aid Guide) 활용 능력
• 혈압 및 체온 측정 능력
【태도】
• 조난신호 수신 시 인명과 조난선 구조를 위한 최선의 노력
• 허위 조난신호의 송신 방지에 규정 준수
【태도】
• 구명설비는 언제나 사용이 가능하도록 준비하는 자세
• SOLAS 및 관련 규정의 준수
• 구명설비 운용 및 정비 지침서 준수
【태도】
• 선내 보건위생규정 준수
• 의약품 오남용 방지규정 준수",NCS코드:0903010113_16v2
NCS능력단위,해양 직무 국가직무능력표준(NCS),비상대응,성인(직업인),"[정의] 비상대응이란 선박에서 충돌·좌초 및 화재 발생 시 피해를 최소로 하기 위하여 통솔력과 팀워크를 발휘하여 신속하게 대응하는 능력이다.

- 충돌·좌초 시 대응하기: 1.1 충돌·좌초 시 비상대응계획에 따라 초기대응 조치를 할 수 있다.
1.2 비상대응지침에 따라 좌주를 하기 위한 장소를 선정하여 임의좌주를 실시할 수 있다.
1.3 좌초 시 해저저질 조사, 본선 주변 수심과 선내 탱크에 대한 측심을 실시하여 초기손상 상태를 평가할 수 있다.
1.4 충돌 시 파공부위와 선내 탱크에 대한 측심을 실시하여 손상상태를 평가할 수 있다.
1.5 충돌·좌초 시 비상대응 매뉴얼에 따라 선체 손상과 사고 상태의 악화를 방지하기 위한 제어조치를 실시할 수 있다.
1.6 타선박의 충돌좌초 시 대응매뉴얼에 따라 조
- 선내 화재 제어하기: 2.1 선내 화재 위험을 최소화하기 위해 위험제어 수칙에 따라 계획을 수립하여 시행할 수 있다.
2.2 비상대응 매뉴얼에 근거하여 화재 상황에 따라 소화부서 및 인원을 배치할 수 있다.
2.3 선내 화재 시 화재 상황에 적합한 소방장비를 선정하여 소화를 할 수 있다.
2.4 소화요원의 안전을 확보하기 위하여 방화복과 자장식 호흡구 등 적합한 소방원 장구를 선정하여 사용할 수 있다.
2.5 화재 진압 후 2차 화재 발생을 예방하기 위한 화재 순찰조를 편성하여 운용할 수 있다.
2.6 국내외 기준에 근거한 점검주기에 따라 소방장비를 점
- 통솔력과 팀워크 적용하기: 3.1 승무원의 수와 역량을 고려하여 직무와 작업부하를 관리할 수 있다.
3.2 비상상황 시 직무의 우선선위를 선정하여 선상자원을 배정할 수 있다.
3.3 비상상황 발생 시 외국 선원에게 간단명료하게 대응작업에 대한 지시를 할 수 있다.
3.4 비상상황 시 단기전략(STS, Short Term Strategy)을 이해하고 적용할 수 있다.
- 통솔력과 팀워크 적용하기: 【태도】
• 조직 구성원의 의사를 적극적으로 수용하는 자세
• 동기부여를 위한 적극적인 자세

【지식】
• 좌주 시 유의사항
• 충돌·좌초 시 비상조치
• 침수 시 비상대응 절차
• 초기 손상평가 및 제어 방법
• 선체도면에 대한 이해
• 선체 손상 시 침수량 및 복원성과 선체강도 계산방법
• 선체 손상 시 기름유출 규모 추정방법
• 비상 예인 절차
• 좌초 선박의 인양방법
【지식】
• 소화설비 및 훈련 관련 SOLAS 규정
• FSS Code(International Code for Fire Safety Systems)
• 화재제어도(Fire Control Plan, 화재탐지 및 경보장치/통풍장치/소화장치/비상육상연결구 등)에 대한 이해
• 소화의 원리
• 화재유형별 특징과 소화방법
• 기관실 화재의 특징과 소화시스템
• 소화 설비, 소방원장구 및 훈련 관련 SOLAS 규정
• 소화 설비별 본선과 육상 수리의 구분과 절차
• 선내 소화조직에 대한 이해
【지식】
• 선교자원관리(Bridge Resource Management)
• Leadership and Teamwork(M
【기술】
• 선체 손상상태 검사능력
• 침수 시 파공 봉쇄 능력
• 해저저질 조사능력
• 수심과 탱크 측심 능력
• 선박 및 본선 주위의 오염사고 방지능력
• 헬기 이착륙 지원 능력
【기술】
• 소화설비 충전 능력
• 각종 소화기의 사용과 취급 능력
• 점검표를 이용한 각종 소화설비 점검 및 기록 능력
• 방화복 및 자장식 호흡구 등 소방원 장구의 사용과 관리 능력
• 소화설비 및 소방원 장구의 점검과 정비 능력
【기술】
• 작업부하 평가 능력
• 피로도 측정 능력
【태도】
• 비상대응 매뉴얼의 최신화 준수
• 초기대응능력 향상을 위한 훈련에 적극적으로 참여하는 자세
【태도】
• 선내 발화원 관리 등 화재 안전수칙 준수
• 인명손상을 방지하기 위한 능동적인 위험제어 태도
• 평상 시 철저한 훈련과 소화 장구를 관리하는 태도
【태도】
• 조직 구성원의 의사를 적극적으로 수용하는 자세
• 동기부여를 위한 적극적인 자세",NCS코드:0903010114_16v2
NCS능력단위,해양 직무 국가직무능력표준(NCS),화물관리,성인(직업인),"[정의] 화물관리란 안전한 화물 운송을 위하여 화물의 종류와 특성에 따라 화물을 선적 시부터 양하 시까지 안전하게 관리하는 능력이다.

- 화물 결속하기: 1.1 선박의 구조에 따라 결속 관리 능력을 적용할 수 있다.
1.2 화물의 종류, 수량 및 특성에 따라 결속 관리 능력을 적용할 수 있다.
1.3 항로의 장단에 따라 결속 관리 능력을 적용할 수 있다.
- 선적화물 관리하기: 2.1 화물의 종류 및 특성에 따라서 적합한 화물관리를 할 수 있다.
2.2 해상/기상 상태에 따른 화물 및 선체의 손상을 예방할 수 있다.

【지식】
• 화물 고박 지침서
• 화물 고박 장치에 관한 지식
• 안전 사용 하중에 관한 지식
• 화물 결속 시 주의 사항
【지식】
• 화물 특성에 따른 관리 방법
• 물질 안전 보건 자료
• 의료 응급 처치 지침
• 비상조치 지침
• 국제해상위험물운송규칙
• 국제 해상 고체산적화물 규칙
• 산적 곡물 안전운송에 대한 국제규칙
• 석유회사 국제해상포럼
• 탱커선 및 탱커터미널 관련 국제 안전 가이드
• 산적 위험화학물 운반선의 건조와 설비에 관한 국제규칙
• 비상 대응 계획
【기술】
• 결속 관리 능력
• 결속장비 사용 능력
【기술】
• 위험/유해화물 누출 시 비상대응 능력
• 화물의 안전성 확보 능력
• 화물의 관리 및 손상방지 능력
• 화물 통풍 관리 능력
【태도】
• 화물 고박 장치에 관한 지식을 안전하고 올바르게 사용하려는 태도
• 주기적으로 결속장치의 상태를 점검하려는 태도
【태도】
• 화물 관리 절차를 준수하는 태도
• 화물의 변화를 주의 깊게 관찰하는 태도
• 인명, 선박 및 화물의 안전을 중시하는 태도",NCS코드:0903010115_16v2
NCS능력단위,해양 직무 국가직무능력표준(NCS),하역장비 관리,성인(직업인),"[정의] 하역장비 관리란 안전한 화물 운송을 위하여 하역장비와 서류를 관리하는 능력이다.

- 하역장비 관리하기: 1.1 예방정비(PMS)에 따라 하역장비를 점검할 수 있다.
1.2 각 제조사 지시서에 따라 하역장비를 관리할 수 있다.
1.3 하역장비를 운용할 수 있다.
- 하역서류 작성하기: 2.1 하역서류의 종류 및 내용을 이해하고 작성할 수 있다.
2.2 문서관리 절차에 따라 하역서류를 관리할 수 있다.

【지식】
• 제조사 지시서
• 도면/도표
• 전기/전자 관련 지식
• 선박 배관 및 펌프 배치
【지식】
• 하역 관련 기본 용어
• 하역서류에 관한 지식
【기술】
• 하역기기 작동법, 순서 및 주의 사항
• 하역장비 점검 및 관리 능력
• 비상 대처 능력
• 장비의 이상 유무 확인 능력
【기술】
• 하역서류 작성 능력
【태도】
• 예방정비(PMS)를 준수하려는 태도
• 장비 운용중 인명사고를 방지하려는 태도
• 하역장비 사용 전 안전점검을 실시하려는 태도
【태도】
• 하역서류의 내용을 면밀히 확인하려는 태도
• 하역서류를 누락하지 않고 정확히 작성하려는 태도
• 화물량 분쟁 시 손상 화물 보상장(LOI : Letter Of Indemnity) 징구 등으로 계약된 화물량을 확보하려는 태도",NCS코드:0903010116_16v2
NCS능력단위,해양 직무 국가직무능력표준(NCS),화물 적양하,성인(직업인),"[정의] 화물 적양하란 안전한 화물 운송을 위하여 선적과 양하를 계획하고 관리하는 능력이다.

- 적양하 계획 수립하기: 1.1 용선계약서와 항차 지시서에 따라 화물의 특성을 파악할 수 있다.
1.2 선창 용적과 선박 복원성 및 종강력을 고려하여 적양하 계획을 수립할 수 있다.
1.3 선박 복원성, 응력 및 밸러스트의 관계를 파악할 수 있다.
1.4 화물 특성에 따라 적부 위치를 결정할 수 있다.
- 화물 적양하 하기: 2.1 정확한 화물량, 선체 Condition 및 적양하 시간을 계산할 수 있다.
2.2 적양하 Sequence에 따른 밸러스트를 조절할 수 있다.
- 화물 적양하 하기: 【태도】
• 화물량 계산을 정확히 하려는 태도
• 하역 절차를 준수하려는 태도
• 화물의 특성 또는 물리/화학적 변화로 인한 본선 영향 예측 태도
• 적양하시 환경오염을 발생시키지 않으려는 태도
• 하역 중 인명사고를 방지하려는 태도
- 화물량 측정하기: 3.1 흘수 감정을 통해 화물량을 정확히 측정할 수 있다.
3.2 화물의 특성 또는 물리/화학적 변화에 따른 화물량의 변화와 본선 복원성에 미치는 영향을 파악할 수 있다.

【지식】
• 적양하 기본용어
• 선박 특성
• 화물 종류 및 특성
• 선박 복원성 및 응력 계산법
• 항구별 규정
• 국제만재흘수선협약
• 해수/담수의 비중 측정
• Trim & Stability Booklet의 이해 및 활용 지식
• 화물 적양하 프로그램 사용법
【지식】
• 해수/담수 비중 측정 지식
• 흘수 측정 지식
• 복원성 자료 이해 및 활용 지식
• Sounding Table 사용법
• 화물 적양하 프로그램 사용법
• 화물의 격리 및 분리 적재 지식
【지식】
• 복원성 자료
• 화물 적양하 프로그램 사용법
【기술】
• 용선계약서 및 항차 지시서 이해력
• 화물 계산 및 적양하 계획 수립 능력
• 밸러스트 관리능력
• 청수 및 연료유 소모량 계산능력
• 불명중량 계산능력
【기술】
• 하역기기 작동법 순서 및 주의사항
• 화물량 계산 능력
• 밸러스트 관리 능력
• 본선 특성을 정확히 파악하는 능력
• 육상 터미널과의 의사소통 능력
• 하역인부 운용 및 통제 능력
【기술】
• 복원성 자료 활용 능력
• 흘수 감정 능력
• 해수/담수비중 측정 지식
• 화물량 측정기기 작동 능력
【태도】
• 화물 계산을 정확히 하려는 태도
• 적용되는 법규를 준수하려는 노력
• 화물의 특성을 정확히 이해하려는 노력
• 최대 선적량 또는 계약량을 선적하려는 노력
【태도】
• 화물량 계산을 정확히 하려는 태도
• 하역 절차를 준수하려는 태도
• 화물의 특성 또는 물리/화학적 변화로 인한 본선 영향 예측 태도
• 적양하시 환경오염을 발생시키지 않으려는 태도
• 하역 중 인명사고를 방지하려는 태도
【태도】
• 화물량을 정확히 계산하고 화물감적 또는 과적을 방지하려는 태도",NCS코드:0903010117_16v2
NCS능력단위,해양 직무 국가직무능력표준(NCS),검사수검,성인(직업인),"[정의] 검사수검이란 선박이 안전하게 항해하기 위하여 국제기준과 관련 법규에 맞게 검사를 수검할 수 있는 능력이다.

- PSC 수검하기: 1.1 PSC 검사 Check List에 맞도록 유지관리 할 수 있다.
1.2 PSC의 결함 코드 확인할 수 있다.
1.3 PSC 검사 결과 지적사항을 시정 조치할 수 있다.
- 추가 검사 준비하기: 2.1 선령에 따른 강화검사(Enhanced Inspection)를 준비할 수 있다.
2.2 고객 요구에 따른 검사를 준비할 수 있다.
2.3 검사 지적 사항에 대한 시정조치를 할 수 있다.
2.4 시정조치 결과를 문서화하여 보고할 수 있다.

【지식】
• PSC(Port State Control、항만국 통제)에 대한 지식
• 국제기준 및 관련 법규
【지식】
• 강화 검사 내용에 대한 지식
• 국제기준 및 관련 법규
【기술】
• 국제 기준 및 관련 법규 해석 능력
• 영어 구사 능력
【기술】
• 국제 기준 및 관련 법규 해석 능력
• 영어 구사 능력
【태도】
• 국제기준 및 해양오염방지 준수 태도
• PSC 수검 원칙을 준수하는 태도
• PSC 수검에 긍정적이고 적극적인 태도
【태도】
• 국제기준 및 해양오염방지 준수
• 수검 원칙을 준수하는 태도
• 수검에 긍정적이고 적극적인 태도",NCS코드:0903010118_16v2
NCS능력단위,해양 직무 국가직무능력표준(NCS),선체점검,성인(직업인),"[정의] 선체점검이란 선박이 안전하게 항해하기 위하여 육안이나 장비를 사용하여 선체 상태를 확인하는 능력이다.

- 화물창 점검하기: 1.1 육안으로 Tank Top에 균열, 파공 및 Dent를 검사할 수 있다.
1.2 Test Hammer를 사용하여 Corrugated Bulkhead 균열을 확인할 수 있다.
1.3 육안으로 Corrugated Bulkhead의 균열, Dent 및 발청 상태를 확인할 수 있다.
1.4 육안으로 Side Shell Plate의 균열, Dent, 발청 상태를 확인할 수 있다.
1.5 육안으로 Bilge Well의 Cover, Cargo Residue 확인할 수 있다.
1.6 육안으로 선창 내부 Ladder의 Crack, Dent 및
- 해치커버 점검하기: 2.1 유압 계통 라인의 파공이나 유압유의 누유를 육안으로 확인할 수 있다.
2.2 유압설비를 작동하여 해치커버의 개폐를 확인할 수 있다.
2.3 육안으로 Rubber Packing의 경화 상태나 변형, 단락을 확인할 수 있다.
2.4 육안으로 Plating 및 Coaming의 변형이나 파공, 균열, 발청 상태를 확인할 수 있다.
2.5 육안으로 Non-return Drain Valve Ball의 경화상태나 막힘을 확인할 수 있다.
2.6 육안으로 Cleat의 발청이나 Greasing 상태를 확인할 수 있다.
2.7 육안으로 Whe
- 밸러스트 탱크 점검하기: 3.1 부식되기 쉬운 밸러스트 탱크의 부위를 식별할 수 있다.
3.2 밸러스트 탱크의 부식을 막기 위한 방법을 적용할 수 있다.
3.3 육안으로 Side Shell Plate, Longitudinal, Stiffener, Girder, Bell Mouth의 균열, Dent 및 발청 상태를 확인할 수 있다.
3.4 육안으로 밸러스트 탱크 내부의 Ladder, Valve 등의 상태를 확인할 수 있다.

【지식】
• 화물창 내부 각 구조물 명칭
• 화물창 설계도면 해독 지식
【지식】
• 해치커버의 구조 및 각 부의 명칭
• 해치커버와 해치코밍 간의 간극 규정
• 수압호스 적정 압력과 거리
• 고무패킹의 경화정도에 따른 기능
• 해치커버의 수밀을 유지하는 요소에 대한 지식
【지식】
• 밸러스트 탱크의 구조
• 설계도면 해독지식
• 부식 방지 방법에 대한 지식
• 밸러스트 탱크의 검사주기
【기술】
• 도면에 표기 능력
• 선체 이상을 Test Hammer로 확인하는 능력
• 선체 이상을 시각으로 확인하는 능력
【기술】
• 해치커버의 수밀 상태를 확인할 수 있는 능력
【기술】
• 선체 이상을 Test Hammer로 확인하는 능력
• 선체 이상을 시각으로 확인하는 능력
• 도면을 읽을 수 있는 능력
• 가스검지기 활용 능력
【태도】
• 주의 깊게 관찰하는 태도
• 지식을 적절하게 활용하는 태도
• 추락이나 미끄러짐, 넘어짐을 주의하는 태도
【태도】
• 세밀하게 관찰하는 태도
• 추락이나 미끄러짐, 넘어짐을 주의하는 태도
【태도】
• 세밀하게 관찰하는 태도
• 추락이나 미끄러짐, 넘어짐을 주의하는 태도",NCS코드:0903010119_16v2
NCS능력단위,해양 직무 국가직무능력표준(NCS),안전법규 준수,성인(직업인),"[정의] 안전법규 준수는 안전하게 선박을 운항하기 위하여 인명안전과 해양환경보호에 관한 규정과 안전절차를 준수할 수 있는 능력이다.

- 오염방지 요건 준수하기: 1.1 ‘MARPOL 73/78’과 ‘해양환경관리법’에 따라 해양환경오염을 방지할 수 있다.
1.2 해양환경오염을 방지하기 위하여 오염방지 절차에 따라 관련 설비를 관리할 수 있다.
1.3 해양환경을 보호하기 위하여 사전 대책을 수립할 수 있다.
- 법적 강제사항 준수하기: 2.1 IMO 관련 규정에 따라 선박의 안전 및 인명 안전을 관리할 수 있다.
2.2 해양 환경보호를 위하여 IMO 관련 규정을 적용할 수 있다.
2.3 선박을 안전하게 관리하기 위하여 국내 규정을 이행할 수 있다.
- 법적 강제사항 준수하기: 【태도】
• 제반 법규상 법적 강제사항을 사전에 철저하게 파악하는 태도
• 제반 법규상 법적 강제사항을 정확하게 이행하는 태도
• 제반 법규상 법적 강제사항을 꼼꼼히 확인하는 태도
- 개인 안전과 사회적 책임 다하기: 3.1 작업안전절차를 수행할 수 있다.
3.2 안전 보호 장비를 사용할 수 있다.
3.3 밀폐구역 진입 전 주의사항들을 이행할 수 있다.
3.4 작업 시 간명하고 효과적인 의사소통을 수행할 수 있다.
3.5 선박에서 인적요인을 고려하여 선상 작업을 할 수 있다.
3.6 약물과 주류 통제에 관한 준수 사항을 이행할 수 있다.
3.7 위생에 주의하여 건강한 선상 생활을 할 수 있다.
3.8 비상상황을 인지하고 초기 조치를 이행할 수 있다.
3.9 선박의 안전관리를 위하여 인명안전에 관한 IMO 관련 규정을 이행할 수 있다.

【지식】
• ‘MARPOL 73/78’과 ‘해양환경관리법’에 대한 지식
• 배출유의 통제에 대한 지식
• 기름기록부에 대한 지식
• SOPEP, SMPEP, VRP에 대한 지식
• 해양오염방지설비, 선내오수처리장치, 소각장치, 분쇄기, 밸러스트처리장치의 작동원리
• 휘발성 유기화합물 관리계획, 폐기물관리시스템, 방오시스템, 밸러스트 처리에 대한 지식
• 해양환경을 보호하기 위한 사전조치에 대한 지식
【지식】
• 해사 국제 협약에 대한 지식
• 국제만재흘수선협약
• SOLAS
• ISM 코드에 대한 지식
• STCW 협약
• STP 협약
• SPACE STP에 대한 지식
• 톤수협정
• BWM에 대한 지식
• AFS 협약
【지식】
• 비상상황의 정의와 선박에서 발생할 수 있는 비상 상황에 대한 지식
• 비상상황 시 행동 지침
• SOLAS 훈련 지침
• 비상신호와 심벌에 대한 지식
• 선박에서 배출되는 오염원의 종류와 배출 원인
• SOPEP에 관한 지식
• 오염 방제 대응 절차
• 
【기술】
• 기름기록부의 작성 능력
• 해양오염방지 관련 설비를 운용할 수 있는 능력
• 해양오염방지 관련 절차를 이행할 수 있는 능력
【기술】
• 만재흘수선을 적용할 수 있는 능력
• 선박의 안전을 확보할 수 있는 능력
• 국내외 안전관련 규정을 활용할 수 있는 능력
【기술】
• 위험성 평가 능력
• 개인 보호 장구 착용 능력
• 비상 상황 시 의사소통 기술
【태도】
• 해양환경의 중요성을 이해하는 태도
• 해양오염물질이 배출되지 않도록 철저히 관리하는 자세
【태도】
• 제반 법규상 법적 강제사항을 사전에 철저하게 파악하는 태도
• 제반 법규상 법적 강제사항을 정확하게 이행하는 태도
• 제반 법규상 법적 강제사항을 꼼꼼히 확인하는 태도
【태도】
• 해양 환경을 적극적으로 보호하려고 하는 태도
• 건강을 위한 청결함을 유지하려는 태도",NCS코드:0903010120_16v2
NCS능력단위,해양 직무 국가직무능력표준(NCS),선박안전관리,성인(직업인),"[정의] 선박안전관리는 안전하게 선박을 운항하기 위하여 선박의 감항성과 선박보안을 유지할 수 있는 능력이다.

- 선박의 감항성 유지하기: 1.1 선박의 감항성을 유지하기 위하여 복원성을 판단할 수 있다.
1.2 선박의 감항성을 유지하기 위하여 Trim Table 계산표를 활용할 수 있다.
1.3 선박의 감항성을 유지하기 위하여 Stress Table 계산표를 사용하여 전단응력과 굽힘응력을 판단할 수 있다.
1.4 선박의 감항성을 유지하기 위하여 수밀문과 풍우밀문의 상태를 최적의 상태로 관리할 수 있다.
1.5 선박의 기본 구조를 이해하여 감항성을 유지할 수 있다.
- 선내 보안 관리하기: 2.1 보안등급에 상응하는 조치를 수행할 수 있다.
2.2 보안 경계를 절차대로 수행할 수 있다.
2.3 보안 수색을 절차대로 수행할 수 있다.
2.4 주기적으로 보안 훈련을 실시할 수 있다.
2.5 보안과 안전이 서로 상충될 때 조치를 수행할 수 있다.
2.6 해적 위험 해역 진입 전 위험성 평가를 실시 할 수 있다.
2.7 해적 피해 예방 대응 지침에 따라 관련 기관에 대한 보고 절차를 수행할 수 있다.
2.8 해적 피해 예방 대응 지침에 따라 해적 침입 방지 설비를 설치할 수 있다.

【지식】
• GM, 복원력, IMO 복원력 기준, 종강력 기준에 관한 지식
• 배수량, 부력, 물의 밀도차이에 따른 흘수의 변화, TPC에 관한 지식
• 비손상복원력(정적복원력, 동적복원력, 초기복원력), 손상복원력, 횡요 경사각, 중심 이동, 경사 수정에 관한 지식
• 유동수의 영향, 트림과 흘수 계산, 부력 손실 시 조치사항
• 선체강도 계산
• 선종별 일반배치도, 선체 구조와 명칭
• 해치커버, 계선 설비, 하역설비, 빌지와 밸러스트 시스템, 각종 파이프 시스템, 컨테이너래싱 시스템에 관한 지식
• 러더와 프로펠러, 만재흘수선과 흘수 표에 관한 지식
【지식】
• 보안등급
• 보안계획서
• 보안선언서
• 해적 피해 예방 대응 지침서
• 선박 보안책임자의 임무와 권한
• 회사 보안책임자의 임무와 권한
【기술】
• 감항성 판단 능력
• 배수량, 흘수 수정, TPC 계산 능력
• 복원력과 유동수의 영향 계산 능력
• 침몰과 전복의 기준 식별 능력
• 손상 복원력 판별 능력
• 트림 표를 이용한 트림과 흘수 계산 능력
• 부력 손실 시 비상조치 능력
• 선체강도 판단 능력
• 전단응력, 굽힘 모먼트 계산 능력
• 갑판 설비에 대한 이상 유무 판단 능력
• 선체 각부의 구조를 이해할 수 있는 능력
• 만재흘수선을 적용할 수 있는 능력
【기술】
• 금속 탐지기 사용 능력
• 선박 보안 시스템(SSAS) 사용 능력
【태도】
• 선박의 안전을 중시하는 태도
• 복원력, 종강력 판단 시 신중한 태도
【태도】
• 보안 업무 수행 시 안전을 고려하는 태도
• 보안 등급에 따른 절차를 준수하는 태도",NCS코드:0903010121_16v2
강의계획서,해기사 법정교육 상세 커리큘럼,2025년도,성인(교육생),"2025년도
  교수요목 및 강의계획서(Ⅰ)
(안전 및 직무교육)






한국해양수산연수원

















- 목 차 -


【교수요목 및 강의계획서 (안전 및 직무교육)】",
